tt0000196	short	Faust and Mephistopheles	Faust and Mephistopheles	0	1898	\N	\N	Fantasy,Short
tt0001442	short	A Vein of Gold	A Vein of Gold	0	1910	\N	\N	Short,Western
tt0000858	short	The Expiation	The Expiation	0	1909	\N	11	Drama,Short
tt0001936	short	Trading His Mother	Trading His Mother	0	1911	\N	\N	Comedy,Short
tt0000983	short	A New Trick	A New Trick	0	1909	\N	2	Short
tt0001965	movie	Vicio y virtud	Vicio y virtud	0	1911	\N	\N	\N
tt0001098	short	The Wooden Leg	The Wooden Leg	0	1909	\N	3	Comedy,Short
tt0000382	short	Carnaval en las ramblas	Carnaval en las ramblas	0	1902	\N	9	Documentary,Short
tt0000514	short	Los guapos de la Vaquería del Parque	Los guapos de la Vaquería del Parque	0	1905	\N	\N	Comedy,Short
tt0000294	short	La danse du ventre	La danse du ventre	0	1900	\N	\N	Short
tt0000609	short	Othello	Otello	0	1906	\N	\N	Drama,Music,Romance
tt0001400	short	The Song of the Wildwood Flute	The Song of the Wildwood Flute	0	1910	\N	17	Drama,Short
tt0001805	short	Nell Gwynn the Orange Girl	Nell Gwynn the Orange Girl	0	1911	\N	19	Drama,History,Short
tt0001033	short	The Seventh Day	The Seventh Day	0	1909	\N	8	Drama,Short
tt0000350	short	The Countryman's First Sight of the Animated Pictures	The Countryman and the Cinematograph	0	1901	\N	1	Comedy,Short
tt0000661	short	Humanity Through the Ages	La civilisation à travers les âges	0	1908	\N	\N	Short
tt0001454	short	When We Were in Our Teens	When We Were in Our Teens	0	1910	\N	5	Comedy,Short
tt0001637	short	A Gasoline Engagement	A Gasoline Engagement	0	1911	\N	\N	Comedy,Short
tt0000629	short	After Many Years	After Many Years	0	1908	\N	17	Drama,Short
tt0001286	short	Little Angels of Luck	Little Angels of Luck	0	1910	\N	17	Drama,Short
tt0001536	short	A Cattle Rustler's Father	A Cattle Rustler's Father	0	1911	\N	\N	Short,Western
tt0000186	short	Le cuirassé Maine	Le cuirassé Maine	0	1898	\N	\N	Short,War
tt0001103	short	An Affair of Hearts	An Affair of Hearts	0	1910	\N	\N	Comedy,Short
tt0000986	short	Nursing a Viper	Nursing a Viper	0	1909	\N	10	Drama,Short
tt0000394	short	Farces de cuisinière	Farces de cuisinière	0	1902	\N	\N	Comedy,Short
tt0000099	short	Place de la Bastille	Place de la Bastille	0	1896	\N	\N	Documentary,Short
tt0001327	short	A Mohawk's Way	A Mohawk's Way	0	1910	\N	17	Drama,Short
tt0001273	short	The Jewel Case	Sølvdaasen	0	1910	\N	\N	Crime,Drama,Short
tt0000419	short	L'équilibriste	L'équilibriste	0	1902	\N	\N	Short
tt0001903	short	The Strike at the Little Jonny Mine	The Strike at the Little Jonny Mine	0	1911	\N	\N	Short,Western
tt0000494	short	Le pompon malencontreux	Le pompon malencontreux	0	1904	\N	\N	Short
tt0001847	short	The Question Mark	The Question Mark	0	1911	\N	\N	Comedy,Short
tt0001068	movie	Toma caseta Z	Toma caseta Z	0	1909	\N	\N	\N
tt0000356	short	Frivolité	Frivolité	0	1901	\N	\N	Short
tt0000297	short	Danses	Danses	0	1900	\N	\N	Short
tt0000202	short	Le jardin des oliviers	Le jardin des oliviers	0	1898	\N	\N	Short
tt0001493	short	The Bad Man's Downfall	The Bad Man's Downfall	0	1911	\N	\N	Short,Western
tt0001107	short	All on Account of the Milk	All on Account of the Milk	0	1910	\N	\N	Comedy,Short
tt0000096	short	Place Saint-Augustin	Place Saint-Augustin	0	1896	\N	\N	Documentary,Short
tt0000292	short	Danse du papillon	Danse du papillon	0	1900	\N	\N	Documentary,Short
tt0001227	short	The Fugitive	The Fugitive	0	1910	\N	17	Drama,Short,War
tt0001456	short	White Roses	White Roses	0	1910	\N	\N	Comedy,Romance,Short
tt0000091	short	The House of the Devil	Le manoir du diable	0	1896	\N	3	Horror,Short
tt0001315	short	The Message of the Violin	The Message of the Violin	0	1910	\N	17	Drama,Short
tt0000695	short	The Greaser's Gauntlet	The Greaser's Gauntlet	0	1908	\N	17	Action,Short
tt0001345	short	On the Reef	On the Reef	0	1910	\N	11	Drama,Short
tt0000545	short	Dream of a Racetrack Fiend	Dream of a Racetrack Fiend	0	1906	\N	\N	Comedy,Short
tt0001789	short	The Miser's Heart	The Miser's Heart	0	1911	\N	18	Crime,Drama,Short
tt0001574	short	A Dead Man's Honor	A Dead Man's Honor	0	1911	\N	17	Drama,Short
tt0000908	short	In Old Kentucky	In Old Kentucky	0	1909	\N	11	Drama,Short,War
tt0001602	movie	El fantasma del castillo	El fantasma del castillo	0	1911	\N	\N	\N
tt0001741	short	The Long Road	The Long Road	0	1911	\N	17	Drama,Short
tt0001281	short	The Lady and the Burglar	The Lady and the Burglar	0	1910	\N	\N	Drama,Short
tt0001049	movie	Gøngehøvdingen	Gøngehøvdingen	0	1909	\N	\N	Drama,War
tt0000258	short	Le tondeur de chiens	Le tondeur de chiens	0	1899	\N	\N	Comedy,Short
tt0000967	short	The Mills of the Gods	The Mills of the Gods	0	1909	\N	7	Short
tt0001403	short	The Suffragettes and the Hobble Skirt	The Suffragettes and the Hobble Skirt	0	1910	\N	\N	Comedy,Short
tt0000136	short	L'arroseur arrosé	L'arroseur arrosé	0	1897	\N	1	Comedy,Short
tt0000772	short	The Test of Friendship	The Test of Friendship	0	1908	\N	13	Drama,Short
tt0000262	short	Un lunch	Un lunch	0	1899	\N	\N	Comedy,Short
tt0001171	short	The Cowpuncher's Ward	The Cowpuncher's Ward	0	1910	\N	\N	Short,Western
tt0001170	short	A Cowboy's Vindication	A Cowboy's Vindication	0	1910	\N	\N	Short,Western
tt0002003	short	Alias Billy Sargent	Alias Billy Sargent	0	1912	\N	\N	Drama,Short
tt0001288	short	The Little Prospector	The Little Prospector	0	1910	\N	\N	Short,Western
tt0001685	short	Honor Thy Father	Honor Thy Father	0	1912	\N	\N	Drama,Short
tt0001034	short	Shanghaied	Shanghaied	0	1909	\N	\N	Drama,Short
tt0000562	short	Os Lusíadas	Os Lusíadas	0	1906	\N	\N	Short
tt0001378	short	Re Lear	Re Lear	0	1910	\N	16	Drama,Short
tt0001666	short	The Hidden Mine	The Hidden Mine	0	1911	\N	\N	Short,Western
tt0001444	short	Värmlänningarne	Värmlänningarne	0	1910	\N	23	Short
tt0001341	movie	Jarní sen starého mládence	Jarní sen starého mládence	0	1913	\N	\N	Comedy
tt0000997	short	The Open Gate	The Open Gate	0	1909	\N	11	Drama,Short
tt0001449	short	A Western Maid	A Western Maid	0	1910	\N	\N	Short,Western
tt0000830	short	Corazón de madre	Corazón de madre	0	1909	\N	12	Drama,Short
tt0001898	short	A Stage Romance	A Stage Romance	0	1911	\N	\N	Drama,Short
tt0001109	movie	L'aluminite	L'aluminite	0	1910	\N	\N	\N
tt0001543	short	The Child Crusoes	The Child Crusoes	0	1911	\N	\N	Adventure,Short
tt0000692	short	El fusilamiento de Dorrego	El fusilamiento de Dorrego	0	1908	\N	\N	History,Short
tt0000972	short	The Mountaineer's Honor	The Mountaineer's Honor	0	1909	\N	11	Drama,Short
tt0000015	short	Autour d'une cabine	Autour d'une cabine	0	1894	\N	2	Animation,Short
tt0000969	short	Les Misérables	Les Misérables	0	1909	\N	\N	Drama,History,Short
tt0001469	short	The Adventures of Billy	The Adventures of Billy	0	1911	\N	18	Drama,Short
tt0000860	short	The Faded Lilies	The Faded Lilies	0	1909	\N	5	Drama,Short
tt0001779	short	The Message in the Bottle	The Message in the Bottle	0	1911	\N	10	Drama,Short
tt0001291	short	Lord Blend's Love Story	Lord Blend's Love Story	0	1910	\N	\N	Drama,Short
tt0000547	short	Ferias en San Sebastián y Cabalgata en la Ría	Ferias en San Sebastián y Cabalgata en la Ría	0	1906	\N	\N	Documentary,Short
tt0000449	short	Lutteurs américains	Lutteurs américains	0	1903	\N	\N	Short
tt0000957	short	Mariage forcé	Mariage forcé	0	1914	\N	20	Comedy,Short
tt0001537	short	The Cattleman's Daughter	The Cattleman's Daughter	0	1911	\N	\N	Short,Western
tt0000808	short	Betty's Choice	Betty's Choice	0	1909	\N	\N	Romance,Short
tt0001592	movie	Ekspeditricen	Ekspeditricen	0	1911	\N	45	\N
tt0000738	short	The Paris Hat	The Paris Hat	0	1908	\N	\N	Short
tt0000802	short	The Bailiff and the Dressmakers	The Bailiff and the Dressmakers	0	1909	\N	\N	Comedy,Short
tt0000334	short	Saut humidifié de M. Plick	Saut humidifié de M. Plick	0	1900	\N	\N	Comedy,Short
tt0001506	short	The Black Arrow	The Black Arrow	0	1911	\N	\N	Drama,Short
tt0001462	short	A Woman's Folly	A Woman's Folly	0	1910	\N	\N	Drama,Short
tt0002016	short	Los amantes de Teruel	Los amantes de Teruel	0	1912	\N	\N	Drama,Short
tt0000200	short	Gran corrida de toros	Gran corrida de toros	0	1898	\N	\N	Documentary,Short,Sport
tt0001215	short	The End of Paganini	La fin de Paganini	0	1910	\N	\N	Drama,Short
tt0000090	short	Libération des territoriaux	Libération des territoriaux	0	1896	\N	\N	Documentary,Short
tt0001229	short	Et gensyn	Et gensyn	0	1910	\N	\N	Short
tt0001661	short	Her Darkest Hour	Her Darkest Hour	0	1911	\N	\N	Drama,Short
tt0000502	movie	Bohemios	Bohemios	0	1905	\N	100	\N
tt0000727	short	Monday Morning in a Coney Island Police Court	Monday Morning in a Coney Island Police Court	0	1908	\N	7	Comedy,Short
tt0000515	short	Los guapos del parque	Los guapos del parque	0	1904	\N	6	Comedy,Short
tt0001089	short	We Must Do Our Best	We Must Do Our Best	0	1909	\N	10	Comedy,Short
tt0000436	short	An Extraordinary Cab Accident	An Extraordinary Cab Accident	0	1903	\N	1	Comedy,Short
tt0000924	short	A Bad Case	Les joyeux microbes	0	1909	\N	5	Animation,Short
tt0000966	short	A Midsummer Night's Dream	A Midsummer Night's Dream	0	1909	\N	12	Drama,Fantasy,Romance
tt0001695	short	In Old Madrid	In Old Madrid	0	1911	\N	11	Comedy,Romance,Short
tt0001870	short	Saved from Herself	Saved from Herself	0	1911	\N	\N	Comedy,Short
tt0000141	short	Ballet libella	Ballet libella	0	1897	\N	2	Documentary,Short
tt0000495	short	The Pearl Fisher	Le pêcheur de perles	0	1907	\N	12	Fantasy,Short
tt0001591	short	Le dévouement d'un gosse	Le dévouement d'un gosse	0	1911	\N	8	Drama,Short
tt0000684	short	Father Gets in the Game	Father Gets in the Game	0	1908	\N	10	Comedy,Short
tt0000900	short	His Ward's Love	His Ward's Love	0	1909	\N	3	Short
tt0001424	short	Trimming of Paradise Gulch	Trimming of Paradise Gulch	0	1910	\N	\N	Short,Western
tt0001703	short	An Indian's Sacrifice	An Indian's Sacrifice	0	1911	\N	\N	Short,Western
tt0001106	short	Alice's Adventures in Wonderland	Alice's Adventures in Wonderland	0	1910	\N	10	Adventure,Comedy,Drama
tt0001549	short	The Codfish Industry in Newfoundland	The Codfish Industry in Newfoundland	0	1912	\N	\N	Documentary,Short
tt0001905	short	The Stuff That Dreams Are Made Of	The Stuff That Dreams Are Made Of	0	1911	\N	\N	Comedy,Drama,Short
tt0000767	short	The Stolen Jewels	The Stolen Jewels	0	1908	\N	11	Drama,Short
tt0001886	short	The Siege of Calais	Le siège de Calais	0	1911	\N	\N	Drama,Short,War
tt0000915	short	Jailbird in Borrowed Feathers	Jailbird in Borrowed Feathers	0	1910	\N	\N	Comedy,Short
tt0000214	short	Tearing Down the Spanish Flag	Tearing Down the Spanish Flag	0	1898	\N	\N	Short,War
tt0001152	short	A Child's Impulse	A Child's Impulse	0	1910	\N	17	Drama,Short
tt0000267	short	L'angélus	L'angélus	0	1900	\N	\N	Short
tt0001081	movie	La vida en el campamento	La vida en el campamento	0	1909	\N	\N	\N
tt0001402	short	The Stricken Home	The Stricken Home	0	1910	\N	\N	Drama,Short
tt0000489	short	La leçon de pipeau	La leçon de pipeau	0	1904	\N	\N	Short
tt0000313	short	Let Me Dream Again	Let Me Dream Again	0	1900	\N	1	Comedy,Short
tt0000016	short	Barque sortant du port	Barque sortant du port	0	1895	\N	1	Documentary,Short
tt0000563	short	Mellem Aber og Bjørne	Mellem Aber og Bjørne	0	1906	\N	\N	Short
tt0001473	short	The Aggressor	The Aggressor	0	1911	\N	\N	Drama,Short
tt0000007	short	Corbett and Courtney Before the Kinetograph	Corbett and Courtney Before the Kinetograph	0	1894	\N	1	Short,Sport
tt0000821	short	The Cardinal's Conspiracy	The Cardinal's Conspiracy	0	1909	\N	11	Drama,Short
tt0001983	short	The White Rose of the Wilds	The White Rose of the Wilds	0	1911	\N	17	Drama,Short
tt0000619	short	Stalking and Shooting Caribou in Newfoundland	Stalking and Shooting Caribou in Newfoundland	0	1907	\N	\N	Documentary,Short
tt0000711	short	The Kentuckian	The Kentuckian	0	1908	\N	\N	Short,Western
tt0000506	short	The Effects of Too Much Scotch	D.T.'s, or the Effect of Drink	0	1905	\N	\N	Drama,Short
tt0000543	short	Christian IXS bisættelse	Christian IXS bisættelse	0	1906	\N	15	Documentary,Short
tt0001730	short	The Leading Lady	The Leading Lady	0	1911	\N	\N	Comedy,Short
tt0000740	short	The Pirate's Gold	The Pirate's Gold	0	1908	\N	16	Action,Short
tt0000615	movie	Robbery Under Arms	Robbery Under Arms	0	1907	\N	\N	Drama
tt0000807	short	The Better Way	The Better Way	0	1909	\N	11	Drama,Short
tt0000766	short	The Stage-Struck Daughter	The Stage-Struck Daughter	0	1908	\N	\N	Short
tt0001289	short	Llegada del marqués de Polavieja a Veracruz	Llegada del marqués de Polavieja a Veracruz	0	1910	\N	\N	Documentary,Short
tt0001260	short	The Impalement	The Impalement	0	1910	\N	16	Drama,Short
tt0000006	short	Chinese Opium Den	Chinese Opium Den	0	1894	\N	1	Short
tt0001955	short	Uncle's Picnic	Uncle's Picnic	0	1911	\N	11	Comedy,Short
tt0000217	short	Waves and Spray	Waves and Spray	0	1898	\N	\N	Short
tt0001455	short	When the World Sleeps	When the World Sleeps	0	1910	\N	\N	Drama,Short
tt0000407	short	Procesión de las hijas de María de la parroquia de Sans	Procesión de las hijas de María de la parroquia de Sans	0	1902	\N	\N	Documentary,Short
tt0001877	short	She	She	0	1911	\N	24	Fantasy,Sci-Fi,Short
tt0000578	short	An Awful Skate; or, The Hobo on Rollers	An Awful Skate; or, The Hobo on Rollers	0	1907	\N	\N	Comedy,Family,Short
tt0001319	short	A Midnight Cupid	A Midnight Cupid	0	1910	\N	17	Comedy,Short
tt0000381	short	Buffalo Bill's Wild West Show	Buffalo Bill's Wild West Show	0	1902	\N	\N	News,Short
tt0000254	short	Monnaie de lapin	Monnaie de lapin	0	1899	\N	\N	Comedy,Short
tt0001573	short	De Gerona a Olot en ferrocarril (De Olot a Gerona en ferrocarril)	De Gerona a Olot en ferrocarril (De Olot a Gerona en ferrocarril)	0	1911	\N	\N	Documentary,Short
tt0000074	short	Enfants jouant sur la plage	Enfants jouant sur la plage	0	1896	\N	\N	Documentary,Short
tt0001439	short	The Usurer	The Usurer	0	1910	\N	17	Drama,Short
tt0001038	movie	Sherlock Holmes VI	Sherlock Holmes VI	0	1910	\N	\N	\N
tt0001584	short	The Diving Girl	The Diving Girl	0	1911	\N	6	Comedy,Short
tt0001569	movie	The Daddy's Dream	The Daddy's Dream	0	1911	\N	\N	\N
tt0001553	short	A Conspiracy Against the King	A Conspiracy Against the King	0	1911	\N	\N	Drama,Short
tt0000902	short	His Wife's Visitor	His Wife's Visitor	0	1909	\N	6	Comedy,Short
tt0001269	short	An Indian Girl's Love	An Indian Girl's Love	0	1910	\N	\N	Short,Western
tt0000653	short	A Calamitous Elopement	A Calamitous Elopement	0	1908	\N	12	Comedy,Short
tt0001892	movie	Den sorte drøm	Den sorte drøm	0	1911	\N	53	Drama
tt0001239	short	Los guapos	Los guapos	0	1910	\N	\N	Short
tt0001397	short	Sisters	Sisters	0	1910	\N	\N	Drama,Short
tt0000929	short	Klebolin klebt alles	Klebolin klebt alles	0	1909	\N	\N	Comedy,Short
tt0000111	short	Rip's Toast	Rip's Toast	0	1896	\N	1	Drama,Short
tt0001500	short	Bedraget i døden	Bedraget i døden	0	1911	\N	\N	Drama,Short
tt0000359	short	The India Rubber Head	L'homme à la tête en caoutchouc	0	1901	\N	3	Comedy,Fantasy,Short
tt0001258	movie	The White Slave Trade	Den hvide slavehandel	0	1910	\N	45	Drama
tt0000263	short	Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria	Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria	0	1899	\N	\N	Documentary,Short
tt0000386	short	La cour des miracles	La cour des miracles	0	1902	\N	\N	Comedy,Short
tt0000148	short	Le Coucher d'Yvette	Le Coucher d'Yvette	0	1897	\N	\N	Short
tt0001678	short	His Nemesis	His Nemesis	0	1912	\N	10	Drama,Short,Western
tt0000793	movie	Andreas Hofer	Andreas Hofer	0	1909	\N	\N	Drama
tt0001290	short	The Long Trail	The Long Trail	0	1910	\N	\N	Short,Western
tt0000899	short	His Reformation	His Reformation	0	1909	\N	\N	Short,Western
tt0000601	short	Lohengrin	Lohengrin	0	1910	\N	\N	Drama,Short
tt0000485	short	La gavotte de la reine	La gavotte de la reine	0	1904	\N	\N	Short
tt0000346	short	Another Job for the Undertaker	Another Job for the Undertaker	0	1901	\N	2	Comedy,Short
tt0000152	short	The Hallucinated Alchemist	L'hallucination de l'alchimiste	0	1897	\N	2	Fantasy,Horror,Short
tt0001571	short	Dan the Dandy	Dan the Dandy	0	1911	\N	17	Comedy,Drama,Short
tt0000660	short	The Christmas Burglars	The Christmas Burglars	0	1908	\N	11	Comedy,Short
tt0000866	short	Fellow Clerks	Fellow Clerks	0	1909	\N	\N	Crime,Drama,Short
tt0000434	short	Dorothy's Dream	Dorothy's Dream	0	1903	\N	\N	Fantasy,Short
tt0000030	short	Rough Sea at Dover	Rough Sea at Dover	0	1895	\N	1	Documentary,Short
tt0000500	short	The Abductors	The Abductors	0	1905	\N	\N	Short
tt0000418	short	The Wild Man of Borneo	The Wild Man of Borneo	0	1902	\N	\N	Drama,Short
tt0001711	movie	Jahreszeiten des Lebens	Jahreszeiten des Lebens	0	1915	\N	\N	\N
tt0000939	short	The Little Teacher	The Little Teacher	0	1909	\N	11	Drama,Short
tt0002008	short	Alkali Ike's Close Shave	Alkali Ike's Close Shave	0	1912	\N	\N	Comedy,Short
tt0000437	short	Faust et Méphistophélès	Faust et Méphistophélès	0	1903	\N	2	Drama,Horror,Short
tt0001247	movie	His Brother's Wife	His Brother's Wife	0	1910	\N	\N	\N
tt0001932	short	The Tomboy	The Tomboy	0	1911	\N	\N	Drama,Short
tt0002000	short	The Agitator	The Agitator	0	1912	\N	10	Short,Western
tt0000546	short	Dream of a Rarebit Fiend	Dream of a Rarebit Fiend	0	1906	\N	7	Comedy,Fantasy,Short
tt0000068	short	Unloading the Boat	Déchargement de bateaux	0	1896	\N	\N	Documentary,Short
tt0001794	short	The Modern Pygmalion and Galatea	The Modern Pygmalion and Galatea	0	1911	\N	9	Short
tt0001883	short	The Silken Thread	The Silken Thread	0	1911	\N	14	Short
tt0000683	short	The Fatal Hour	The Fatal Hour	0	1908	\N	14	Crime,Short
tt0000428	short	Carreras de bicicletas en el parque	Carreras de bicicletas en el parque	0	1903	\N	\N	Documentary,Short
tt0001501	short	Behind the Stockade	Behind the Stockade	0	1911	\N	\N	Drama,Short
tt0000857	short	Eradicating Aunty	Eradicating Aunty	0	1909	\N	6	Comedy,Short
tt0000816	short	The Broken Locket	The Broken Locket	0	1909	\N	11	Drama,Short
tt0001496	short	The Baron	The Baron	0	1911	\N	7	Comedy,Short
tt0001287	short	The Little Orphan	The Little Orphan	0	1910	\N	\N	Drama,Short
tt0001630	movie	Der fremde Vogel	Der fremde Vogel	0	1911	\N	45	\N
tt0000722	short	The Red Barn Mystery	Maria Marten	0	1908	\N	\N	Drama,Short
tt0000212	short	Saida do Paquete Duque de Braganca	Saida do Paquete Duque de Braganca	0	1898	\N	\N	Short
tt0001914	movie	The Devil's Assistant	Die Sünden der Väter	0	1913	\N	\N	Drama
tt0001489	short	The Awakening of John Bond	The Awakening of John Bond	0	1911	\N	\N	Drama,Short
tt0001151	short	A Child's Faith	A Child's Faith	0	1910	\N	11	Drama,Short
tt0000222	short	Au cabaret	Au cabaret	0	1899	\N	1	Comedy,Short
tt0001925	short	Three Million Dollars	Three Million Dollars	0	1911	\N	10	Romance,Short,Western
tt0001466	short	'Tween Two Loves	'Tween Two Loves	0	1911	\N	\N	Drama,Romance,Short
tt0001904	short	The Stuff Heroes Are Made Of	The Stuff Heroes Are Made Of	0	1911	\N	17	Drama,Short
tt0001210	short	A Fatal Picnic	A Fatal Picnic	0	1910	\N	\N	Comedy,Short
tt0001913	short	Swords and Hearts	Swords and Hearts	0	1911	\N	17	Drama,Short,War
tt0000014	short	The Waterer Watered	L'arroseur arrosé	0	1895	\N	1	Comedy,Short
tt0000034	short	Arrivée d'un train gare de Vincennes	Arrivée d'un train gare de Vincennes	0	1896	\N	1	Documentary,Short
tt0001307	short	The Marked Time-Table	The Marked Time-Table	0	1910	\N	17	Drama,Short
tt0000442	short	Capital Execution	Henrettelsen	0	1903	\N	\N	Drama,Short
tt0001092	short	What's Your Hurry?	What's Your Hurry?	0	1909	\N	4	Short
tt0001986	short	The Wizard and the Brigands	The Wizard and the Brigands	0	1911	\N	12	Short
tt0001166	short	The Courtship of Miles Standish	The Courtship of Miles Standish	0	1910	\N	\N	Drama,Romance,Short
tt0001104	short	The Affair of an Egg	The Affair of an Egg	0	1910	\N	\N	Comedy,Short
tt0000994	short	One Good Turn Deserves Another	One Good Turn Deserves Another	0	1909	\N	\N	Drama,Short
tt0001923	short	Their First Misunderstanding	Their First Misunderstanding	0	1911	\N	10	Drama,Short
tt0000071	short	Automobiles Starting a Race	Départ des automobiles	0	1896	\N	\N	Short,Sport
tt0001353	movie	Paganini	Paganini	0	1911	\N	\N	\N
tt0000001	short	Carmencita	Carmencita	0	1894	\N	1	Documentary,Short
tt0000853	short	The Eavesdropper	The Eavesdropper	0	1909	\N	7	Drama,Short
tt0000144	short	Chez le magnétiseur	Chez le magnétiseur	0	1897	\N	1	Comedy,Short
tt0001613	short	Fighting Blood	Fighting Blood	0	1911	\N	18	Action,Short,Western
tt0001504	short	Betty Becomes a Maid	Betty Becomes a Maid	0	1911	\N	16	Comedy,Short
tt0000094	short	Miss de Vere	Miss de Vere	0	1896	\N	\N	Short
tt0001474	short	Aida	Aida	0	1911	\N	\N	Music,Short
tt0001445	short	Waiter No. 5	Waiter No. 5	0	1910	\N	17	Drama,Short
tt0001137	short	Broncho Billy's Redemption	Broncho Billy's Redemption	0	1910	\N	\N	Short,Western
tt0001659	short	Her Awakening	Her Awakening	0	1911	\N	18	Drama,Short
tt0001223	short	Frankenstein	Frankenstein	0	1910	\N	16	Fantasy,Horror,Sci-Fi
tt0000974	short	Mr. Jones Has a Card Party	Mr. Jones Has a Card Party	0	1909	\N	10	Comedy,Short
tt0001142	movie	By Order of Napoleon	By Order of Napoleon	0	1910	\N	\N	\N
tt0001946	short	The Two Fugitives	The Two Fugitives	0	1911	\N	\N	Short,Western
tt0001966	short	A Victim of Circumstances	A Victim of Circumstances	0	1911	\N	6	Comedy,Short
tt0000264	short	Summoning the Spirits	Évocation spirite	0	1899	\N	1	Fantasy,Horror,Short
tt0001177	short	Davy Crockett	Davy Crockett	0	1910	\N	\N	Adventure,Short
